alien_id,alien_name,alien_type,alien_color,witness_id,witness_name,witness_last_name,witness_address,witness_age,location_id,lat,lon,place,country,region,time_of_day
3,bobrobot,r2d2,yellow,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,101,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,50,Theresa,Marshall,"936 Tucker Harbor Suite 175\nPort Lori, AZ 05801",38,70,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,25,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,83,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,27,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,105,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,65,Tonya,Hill,"54501 Carter Courts Suite 388\nSouth Robert, MD 11035",49,117,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,87,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,27,David,Anderson,"080 Vazquez Ridge Apt. 259\nMillerville, SC 43484",28,28,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,night
2,thqurma,g18rv44K,yellow,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,93,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,32,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,63,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,14,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,153,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,164,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,132,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,17,Sue,Kemp,"1691 Ellis Curve Suite 456\nPort Barryton, DE 31453",44,154,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,109,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,6,Bianca,Henry,"00250 Adrian Centers\nEast Charlotte, HI 25778",33,136,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,20,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,76,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,34,Erin,Hahn,USNS Johnson\nFPO AP 82530,55,150,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,150,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,32,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,6,Bianca,Henry,"00250 Adrian Centers\nEast Charlotte, HI 25778",33,92,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,38,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,84,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,114,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,38,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,127,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,86,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,150,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,75,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,33,Aaron,Morgan,USNV Martin\nFPO AP 21338,52,86,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,85,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,30,Jessica,Smith,"0460 Bauer Drive\nMcintoshbury, NJ 81783",28,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
3,bobrobot,r2d2,yellow,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,95,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,131,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,37,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
5,ydav4ik,c3h7oh,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,5,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,1,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,1,David,Villarreal,"44829 Clark Course Suite 864\nWest Courtney, OH 50495",37,133,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,61,Patrick,Reese,"PSC 3941, Box 0259\nAPO AA 08797",45,63,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,109,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
5,ydav4ik,c3h7oh,green,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
5,ydav4ik,c3h7oh,green,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,90,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,25,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,29,Dennis,Ingram,"0116 Hudson Hill\nWest Maureen, CT 03479",23,50,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,29,Dennis,Ingram,"0116 Hudson Hill\nWest Maureen, CT 03479",23,24,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,154,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,47,Adrian,Atkins,"1785 Cooper Corner Apt. 374\nNorth Michael, WA 12515",16,132,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,161,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,19,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,120,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,165,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,96,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,131,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,140,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,147,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,148,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,53,45.99194,29.41824,Artsyz,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,26,Jennifer,Powers,"056 Joyce Spring\nNew Caitlin, IA 08345",22,97,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,106,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,113,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,47,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,70,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,124,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,34,Erin,Hahn,USNS Johnson\nFPO AP 82530,55,127,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,26,Jennifer,Powers,"056 Joyce Spring\nNew Caitlin, IA 08345",22,109,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,45,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,26,Jennifer,Powers,"056 Joyce Spring\nNew Caitlin, IA 08345",22,16,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,51,Clayton,Gonzalez,"503 Smith Mountains\nLake Catherineside, MN 00696",45,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,118,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,115,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,53,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
6,c/\0H,c2h5oh,white,5,Scott,Harris,"12502 Kenneth Club Suite 456\nNew Zachary, WV 96762",39,68,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,51,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,30,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,158,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,49,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
4,byrav4ik,c2h5oh,blue,4,Daniel,Murray,"6272 Anderson Union\nLake Paul, ME 29357",24,159,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,165,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,52,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,68,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,4,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,34,Erin,Hahn,USNS Johnson\nFPO AP 82530,55,84,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,128,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,97,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,7,45.99194,29.41824,Artsyz,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,105,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,151,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,141,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,88,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,115,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,61,Patrick,Reese,"PSC 3941, Box 0259\nAPO AA 08797",45,92,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,134,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,66,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,80,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,43,Lisa,Vega,"8139 Holden Courts\nChristinabury, AL 47970",42,59,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,165,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,1,David,Villarreal,"44829 Clark Course Suite 864\nWest Courtney, OH 50495",37,61,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,118,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,38,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,51,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,134,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,96,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,37,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
2,thqurma,g18rv44K,yellow,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,2,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,131,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,63,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,118,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,57,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,78,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,67,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,24,Joel,Reeves,"132 Cameron Lane Apt. 446\nAyalastad, AK 01938",28,93,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,98,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,70,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,36,Andrew,Holloway,"199 Eric Square\nBarnesmouth, OK 18566",35,110,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,28,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,night
3,bobrobot,r2d2,yellow,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,15,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,67,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,120,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,17,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,day
6,c/\0H,c2h5oh,white,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,31,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,154,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,42,Heather,Barr,Unit 8436 Box 5678\nDPO AE 54253,38,105,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,144,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,32,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,6,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
4,byrav4ik,c2h5oh,blue,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,142,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,88,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,43,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,164,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,1,David,Villarreal,"44829 Clark Course Suite 864\nWest Courtney, OH 50495",37,46,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,142,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,34,Erin,Hahn,USNS Johnson\nFPO AP 82530,55,112,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,78,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,148,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,68,Kyle,Summers,"PSC 7058, Box 6183\nAPO AA 35700",37,46,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,41,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,33,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,129,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,154,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,55,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,89,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,1,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,26,Jennifer,Powers,"056 Joyce Spring\nNew Caitlin, IA 08345",22,122,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
